Model,Z_prior,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,phi_mean,phi_sd,phi_2.5%,phi_97.5%,Z_mean,Z_sd,Z_2.5%,Z_97.5%,Rhat_mu,Rhat_tau,Rhat_phi,Rhat_Z_mean,tau_accept_rate,phi_accept_rate,z_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY1p7_sigC1p02,"Beta(1,1)",10.0,2.5,1.6975639410640113,1.0185383646384067,0.36512463196718464,0.03680417907502712,0.2859938165451327,0.4347590036193969,0.46258302239072024,0.052491696540994934,0.3771430925941636,0.543387054463235,0.9645853893355557,0.028874770231199387,0.8866840679364794,0.99,0.997938961457361,0.00031744105715216246,0.9972670313709724,0.9984406914775646,1.0080968366006604,2.284751669222219,1.0321531840604916,1.002194743602,0.1865,0.79,0.008166666666666666,1.7195317773165832,0.08809716242957309,1.7191310600354246,0.9460043196544277
AR1_SampledZ_Beta1_1_muSD5_HC1p0_sigY1p7_sigC0p849,"Beta(1,1)",5.0,1.0,1.6975639410640113,0.8487819705320057,0.4486051212985933,0.07686751973407506,0.30823040717776495,0.5673137629236057,0.7467466107410996,0.15074775220991812,0.5702527906593671,0.956958350526516,0.6755447953976437,0.2717543579326723,0.30827675656532877,0.9873909384056124,0.8324603948428705,0.16653096205844067,0.6657744053873113,0.9991709143238195,2.7401295662879934,5.78669825124325,7.069013655984961,895.8639677682194,0.216,0.5635,0.008333333333333333,1.7378510567692758,0.1631765430882618,1.732044788076913,0.9568034557235421
AR1_SampledZ_Beta1_1_muSD10_HC1p0_sigY1p7_sigC0p849,"Beta(1,1)",10.0,1.0,1.6975639410640113,0.8487819705320057,0.44862503393857794,0.07686490628665045,0.308252341748994,0.5673312103099271,0.7467466107410996,0.15074775220991812,0.5702527906593671,0.956958350526516,0.6755447953976437,0.2717543579326723,0.30827675656532877,0.9873909384056124,0.8324603948428705,0.16653096205844067,0.6657744053873113,0.9991709143238195,2.73993950841712,5.78669825124325,7.069013655984961,895.8639677682194,0.216,0.5635,0.008333333333333333,1.737852277419205,0.16319194499101888,1.732044561242167,0.9568034557235421
AR1_SampledZ_Beta1_1_muSD5_HC1p0_sigY1p7_sigC1p02,"Beta(1,1)",5.0,1.0,1.6975639410640113,1.0185383646384067,0.4316446832578883,0.08528051721022105,0.280890773691924,0.5645031044184379,0.6158952541011992,0.10562558965449408,0.45883098229994496,0.7612977425353249,0.7265955131181346,0.19448513277406734,0.43404344634233505,0.9815208550386113,0.832615140692372,0.16560003986784233,0.664493361245838,0.9992154446837365,2.925925111552891,4.0845440403367315,2.805734953718808,197.5900881385431,0.1975,0.528,0.0075,1.7416184893720226,0.16100052386493624,1.7360366157007752,0.9546436285097192
AR1_SampledZ_Beta1_1_muSD10_HC1p0_sigY1p7_sigC1p02,"Beta(1,1)",10.0,1.0,1.6975639410640113,1.0185383646384067,0.431662909708135,0.08527911656548846,0.28090888176191253,0.5645190910384205,0.6158952541011992,0.10562558965449408,0.45883098229994496,0.7612977425353249,0.7265955131181346,0.19448513277406734,0.43404344634233505,0.9815208550386113,0.832615140692372,0.16560003986784233,0.664493361245838,0.9992154446837365,2.925790455590585,4.0845440403367315,2.805734953718808,197.5900881385431,0.1975,0.528,0.0075,1.7416196716555388,0.16101558618501127,1.7360364043805174,0.9546436285097192
AR1_SampledZ_Beta1_1_muSD5_HC5p0_sigY2p04_sigC1p19,"Beta(1,1)",5.0,5.0,2.0370767292768135,1.1882947587448078,0.3334283725841182,0.04833560627421645,0.24497289815526793,0.42432611526605324,0.413526413256198,0.07074596243045841,0.3004384769013451,0.5265698715175426,0.7897333607452682,0.10929634347501549,0.5422991632145614,0.9285510711635179,0.9982289596762582,0.00134762173182136,0.9941437530556093,0.9992261732369473,1.0669883158943818,1.20976683466036,1.2717032296401363,1.0269670735892142,0.20700000000000002,0.5245,0.007333333333333334,1.7472589811285428,0.08155454322746931,1.7472425263956277,0.9740820734341252
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY2p04_sigC1p19,"Beta(1,1)",10.0,5.0,2.0370767292768135,1.1882947587448078,0.33345258284256973,0.04833719062864485,0.244994073009339,0.4243540596376555,0.413526413256198,0.07074596243045841,0.3004384769013451,0.5265698715175426,0.7897333607452682,0.10929634347501549,0.5422991632145614,0.9285510711635179,0.9982289596762582,0.00134762173182136,0.9941437530556093,0.9992261732369473,1.0669994421900793,1.20976683466036,1.2717032296401363,1.0269670735892142,0.20700000000000002,0.5245,0.007333333333333334,1.7472598383808593,0.08157781498460566,1.7472422967693997,0.9740820734341252
AR1_SampledZ_Beta1_1_muSD5_HC2p5_sigY2p04_sigC1p19,"Beta(1,1)",5.0,2.5,2.0370767292768135,1.1882947587448078,0.3485065550038382,0.03934953153068606,0.27115528750942247,0.42309975334916217,0.395419145975054,0.040036279686020075,0.3393736224902085,0.5058650315351142,0.766972280257714,0.096620072460146,0.5684094841066558,0.9152933860187681,0.9963709504649514,0.002032734510916435,0.9911412284823659,0.9987599025637505,1.000671451041222,1.0240851591217761,1.1157477075026123,1.0502481373257195,0.199,0.498,0.011166666666666667,1.7507659185713187,0.10028972203294748,1.749781727594409,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY2p04_sigC1p19,"Beta(1,1)",10.0,2.5,2.0370767292768135,1.1882947587448078,0.3485315434222626,0.03935053883134107,0.27117525526425357,0.4231292743266561,0.395419145975054,0.040036279686020075,0.3393736224902085,0.5058650315351142,0.766972280257714,0.096620072460146,0.5684094841066558,0.9152933860187681,0.9963709504649514,0.002032734510916435,0.9911412284823659,0.9987599025637505,1.000672247890068,1.0240851591217761,1.1157477075026123,1.0502481373257195,0.199,0.498,0.011166666666666667,1.750767097167333,0.10031385817705821,1.7497815228684404,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD5_HC5p0_sigY2p04_sigC1p36,"Beta(1,1)",5.0,5.0,2.0370767292768135,1.3580511528512091,0.3300378367766171,0.055690885092749096,0.2212963386820288,0.42895901763829875,0.3862404653704387,0.06098634588740068,0.32368587982622504,0.5442081506913762,0.5709187868220283,0.20894862743652012,0.18647271144161157,0.8623064018484454,0.9956350380769179,0.002883482898792086,0.9883877982333313,0.9986739599752918,1.5342031647688583,1.0011703710315698,1.002996683145455,1.0339683285417953,0.21750000000000003,0.4155,0.0115,1.7554475708112067,0.08573418447596093,1.7552492800791406,0.9676025917926566
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY2p04_sigC1p36,"Beta(1,1)",10.0,5.0,2.0370767292768135,1.3580511528512091,0.33006137057201135,0.05569317501155557,0.22131478117131323,0.4289849839331984,0.3862404653704387,0.06098634588740068,0.32368587982622504,0.5442081506913762,0.5709187868220283,0.20894862743652012,0.18647271144161157,0.8623064018484454,0.9956350380769179,0.002883482898792086,0.9883877982333313,0.9986739599752918,1.5342317638946283,1.0011703710315698,1.002996683145455,1.0339683285417953,0.21750000000000003,0.4155,0.0115,1.7554485705298895,0.08575718921180871,1.7552491558382965,0.9676025917926566
AR1_SampledZ_Beta1_1_muSD5_HC1p0_sigY2p04_sigC0p849,"Beta(1,1)",5.0,1.0,2.0370767292768135,0.8487819705320057,0.3509290437046421,0.035312658092289034,0.2840028189952384,0.4107555906683517,0.34334221838166784,0.060484625482356384,0.2573624548996659,0.4930781288797844,0.7154378158435938,0.2252879356076517,0.20900974704229744,0.9884850435730279,0.9981757043953491,0.0009392864914484161,0.9961494692316268,0.9993002524603614,1.1318462975234183,1.0961256195504714,1.0049744369342943,1.1252508692541485,0.1815,0.5175000000000001,0.006666666666666666,1.7563088166106984,0.10661879079991494,1.7549658559995298,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD10_HC1p0_sigY2p04_sigC0p849,"Beta(1,1)",10.0,1.0,2.0370767292768135,0.8487819705320057,0.35095354155325686,0.035313550927251865,0.2840269078277996,0.41078181082306486,0.34334221838166784,0.060484625482356384,0.2573624548996659,0.4930781288797844,0.7154378158435938,0.2252879356076517,0.20900974704229744,0.9884850435730279,0.9981757043953491,0.0009392864914484161,0.9961494692316268,0.9993002524603614,1.131858217628949,1.0961256195504714,1.0049744369342943,1.1252508692541485,0.1815,0.5175000000000001,0.006666666666666666,1.7563101352339314,0.10664272410686894,1.7549657211665632,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD5_HC5p0_sigY1p7_sigC0p849,"Beta(1,1)",5.0,5.0,1.6975639410640113,0.8487819705320057,0.3476104924157212,0.036202840683127666,0.277817553363941,0.41814641243806006,0.25078102459618656,0.08180068303774803,0.15721278467269684,0.4185056527205108,0.8509526425595977,0.1486718834541419,0.5357045893015682,0.99,0.9981557297119357,0.0009930968730080445,0.9952880182057565,0.999132398148586,1.0259270947128496,2.359082294688576,1.0138059457774387,1.0707485019977816,0.192,0.661,0.007166666666666667,1.7584649517172737,0.10056697055435639,1.7574858324013571,0.9352051835853131
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p7_sigC0p849,"Beta(1,1)",10.0,5.0,1.6975639410640113,0.8487819705320057,0.34762653503798274,0.03620435180484303,0.27783107777676225,0.41816670530558725,0.25078102459618656,0.08180068303774803,0.15721278467269684,0.4185056527205108,0.8509526425595977,0.1486718834541419,0.5357045893015682,0.99,0.9981557297119357,0.0009930968730080445,0.9952880182057565,0.999132398148586,1.0259381673307217,2.359082294688576,1.0138059457774387,1.0707485019977816,0.192,0.661,0.007166666666666667,1.7584657213896213,0.10058251143565877,1.7574857128945007,0.9352051835853131
AR1_SampledZ_Beta1_1_muSD5_HC5p0_sigY2p04_sigC1p02,"Beta(1,1)",5.0,5.0,2.0370767292768135,1.0185383646384067,0.34432078499426066,0.040983001690534177,0.27085368970628454,0.42254168367465256,0.37985608022765077,0.0611209428058646,0.2678695307469328,0.5019510633545766,0.5121784082588681,0.09650206593605488,0.3431324155044009,0.7129737892923332,0.9969675474934429,0.0014649347407451215,0.9924457204421667,0.9988869231231569,1.02252146606173,1.0144875844834274,1.0016310782369284,1.0061030339653285,0.187,0.362,0.008833333333333334,1.758769854495491,0.10417598626792149,1.757580913373797,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY2p04_sigC1p02,"Beta(1,1)",10.0,5.0,2.0370767292768135,1.0185383646384067,0.3443449301324204,0.04098455136114063,0.2708761889544165,0.42257029765161075,0.37985608022765077,0.0611209428058646,0.2678695307469328,0.5019510633545766,0.5121784082588681,0.09650206593605488,0.3431324155044009,0.7129737892923332,0.9969675474934429,0.0014649347407451215,0.9924457204421667,0.9988869231231569,1.0225235318699202,1.0144875844834274,1.0016310782369284,1.0061030339653285,0.187,0.362,0.008833333333333334,1.7587711578894138,0.1041996860411431,1.75758081253058,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD5_HC1p0_sigY2p04_sigC1p19,"Beta(1,1)",5.0,1.0,2.0370767292768135,1.1882947587448078,0.3153315364001827,0.0641514165512635,0.1932321241553524,0.46781844931144295,0.26370918690246037,0.12772401403799488,0.11296198547563716,0.4678962650691684,0.5591219453037102,0.25756483882253023,0.02401827913021064,0.9100021414467825,0.9965399682034455,0.002069488640012132,0.9922713299051181,0.9990909247274745,1.5376462516555947,4.937185816853276,2.070861630094133,1.076070371125034,0.189,0.447,0.0105,1.7620128914764164,0.07197415687079033,1.762446607627281,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD10_HC1p0_sigY2p04_sigC1p19,"Beta(1,1)",10.0,1.0,2.0370767292768135,1.1882947587448078,0.3153497125241103,0.06415810250229134,0.1932365011171247,0.4678494819542924,0.26370918690246037,0.12772401403799488,0.11296198547563716,0.4678962650691684,0.5591219453037102,0.25756483882253023,0.02401827913021064,0.9100021414467825,0.9965399682034455,0.002069488640012132,0.9922713299051181,0.9990909247274745,1.53775568054403,4.937185816853276,2.070861630094133,1.076070371125034,0.189,0.447,0.0105,1.762013515566676,0.0719918888675581,1.7624465071249305,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD5_HC2p5_sigY2p04_sigC1p36,"Beta(1,1)",5.0,2.5,2.0370767292768135,1.3580511528512091,0.32401390821675696,0.04894703931049332,0.23863900971832414,0.4308723144905255,0.32550317587292366,0.1428797789750542,0.17250072833414723,0.5529711812116394,0.3882712150144219,0.10317922901378845,0.20022320683689915,0.6338688538869093,0.9974406169374754,0.00205013112254203,0.9909749545644596,0.9994467123541839,1.0966654772899591,4.344424742830361,1.199909583335253,1.0676427854380282,0.21100000000000002,0.3395,0.010333333333333333,1.7645988558434014,0.0868287115436531,1.7643677124712038,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY2p04_sigC1p36,"Beta(1,1)",10.0,2.5,2.0370767292768135,1.3580511528512091,0.32403523159830344,0.04894974484968652,0.23865739764843016,0.43090338032271086,0.32550317587292366,0.1428797789750542,0.17250072833414723,0.5529711812116394,0.3882712150144219,0.10317922901378845,0.20022320683689915,0.6338688538869093,0.9974406169374754,0.00205013112254203,0.9909749545644596,0.9994467123541839,1.0967006712939915,4.344424742830361,1.199909583335253,1.0676427854380282,0.21100000000000002,0.3395,0.010333333333333333,1.7645998253225823,0.08684973790103594,1.7643676470542629,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD5_HC1p0_sigY2p04_sigC1p36,"Beta(1,1)",5.0,1.0,2.0370767292768135,1.3580511528512091,0.25510249157170045,0.08553946750760182,0.14407679104225382,0.40533023720719635,0.22191788386515562,0.11999798553620357,0.10376492085641824,0.47038444327587725,0.6522810387905571,0.19686098828898763,0.34931456422930296,0.9658250628991407,0.996054419640763,0.0020591538009534518,0.9914697119791294,0.9985574644220426,3.142356661723686,3.612276496550359,3.3372403284457777,1.407060114630409,0.2,0.475,0.011833333333333335,1.766699505232551,0.020925886792497253,1.768486416158013,0.9676025917926566
AR1_SampledZ_Beta1_1_muSD10_HC1p0_sigY2p04_sigC1p36,"Beta(1,1)",10.0,1.0,2.0370767292768135,1.3580511528512091,0.25511765007657766,0.08554704092786578,0.14408163033162322,0.4053514339899354,0.22191788386515562,0.11999798553620357,0.10376492085641824,0.47038444327587725,0.6522810387905571,0.19686098828898763,0.34931456422930296,0.9658250628991407,0.996054419640763,0.0020591538009534518,0.9914697119791294,0.9985574644220426,3.1425563412205144,3.612276496550359,3.3372403284457777,1.407060114630409,0.2,0.475,0.011833333333333335,1.7666996436661648,0.020940860164277816,1.7684863771293546,0.9676025917926566
AR1_SampledZ_Beta1_1_muSD5_HC2p5_sigY2p04_sigC1p02,"Beta(1,1)",5.0,2.5,2.0370767292768135,1.0185383646384067,0.4258727208740861,0.10361486767594433,0.255481069388216,0.5734274195385549,0.5168644558186148,0.15713855772185373,0.3266051226948103,0.734414662843537,0.5054714563008224,0.21083215621863333,0.1766697320886023,0.9550641437927867,0.8311922855661685,0.16544589447620847,0.664875668576678,0.9997548422343915,3.73710708011581,4.4563813397118945,1.2119826827320785,162.48211094760035,0.221,0.373,0.009666666666666667,1.7689868944730949,0.18162830970413013,1.7615413119782053,0.9676025917926566
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY2p04_sigC1p02,"Beta(1,1)",10.0,2.5,2.0370767292768135,1.0185383646384067,0.4258923329907076,0.1036119827267686,0.2555033522318739,0.5734454854262786,0.5168644558186148,0.15713855772185373,0.3266051226948103,0.734414662843537,0.5054714563008224,0.21083215621863333,0.1766697320886023,0.9550641437927867,0.8311922855661685,0.16544589447620847,0.664875668576678,0.9997548422343915,3.7369315282705498,4.4563813397118945,1.2119826827320785,162.48211094760035,0.221,0.373,0.009666666666666667,1.7689887181682504,0.18164593692220574,1.761541325824027,0.9676025917926566
AR1_SampledZ_Beta1_1_muSD5_HC1p0_sigY2p04_sigC1p02,"Beta(1,1)",5.0,1.0,2.0370767292768135,1.0185383646384067,0.3317258100872877,0.06281507288130099,0.23034886186248188,0.46158237320164575,0.2512064653495676,0.08821439436313959,0.13617296894222772,0.38822117077411616,0.44299729617787015,0.14806971189449009,0.09361155944270189,0.6564757383579092,0.9967496736251477,0.00160168184474715,0.9937968127177239,0.9989428619259358,1.6374650273211278,6.04640019649812,1.0077675744135075,1.0119960766811384,0.182,0.364,0.010833333333333334,1.7703217175405719,0.09592336397319642,1.7696331285855753,0.9676025917926566
AR1_SampledZ_Beta1_1_muSD10_HC1p0_sigY2p04_sigC1p02,"Beta(1,1)",10.0,1.0,2.0370767292768135,1.0185383646384067,0.33174753315181554,0.0628186204306776,0.23036680644251098,0.4616128341801518,0.2512064653495676,0.08821439436313959,0.13617296894222772,0.38822117077411616,0.44299729617787015,0.14806971189449009,0.09361155944270189,0.6564757383579092,0.9967496736251477,0.00160168184474715,0.9937968127177239,0.9989428619259358,1.6375465903219506,6.04640019649812,1.0077675744135075,1.0119960766811384,0.182,0.364,0.010833333333333334,1.7703228403426445,0.09594488220030363,1.7696330852000015,0.9676025917926566
AR1_SampledZ_Beta1_1_muSD5_HC5p0_sigY1p7_sigC1p02,"Beta(1,1)",5.0,5.0,1.6975639410640113,1.0185383646384067,0.5074778625108323,0.03328654286562943,0.4437971492435827,0.5710208765030055,0.6889308403413578,0.04041146976737299,0.6062688476823589,0.7550244726931659,0.5818908227254528,0.13092851611375014,0.3553019855243104,0.833352319963886,0.6673336732595879,0.002128666593846871,0.665001974563185,0.672471867217037,1.0050314702706193,1.0788752357308122,1.082589959789098,1.3671096182248728,0.2155,0.394,0.009666666666666667,1.7729312979692828,0.24703419266030108,1.7575355052812311,0.9524838012958964
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p7_sigC1p02,"Beta(1,1)",10.0,5.0,1.6975639410640113,1.0185383646384067,0.5074936708886449,0.03328709925427396,0.4438116754061193,0.5710376124742247,0.6889308403413578,0.04041146976737299,0.6062688476823589,0.7550244726931659,0.5818908227254528,0.13092851611375014,0.3553019855243104,0.833352319963886,0.6673336732595879,0.002128666593846871,0.665001974563185,0.672471867217037,1.0050331206785093,1.0788752357308122,1.082589959789098,1.3671096182248728,0.2155,0.394,0.009666666666666667,1.7729328990262008,0.24704571082089133,1.7575355013578233,0.9524838012958964
AR1_SampledZ_Beta1_1_muSD5_HC2p5_sigY2p04_sigC0p849,"Beta(1,1)",5.0,2.5,2.0370767292768135,0.8487819705320057,0.43490206332179104,0.09898973824713235,0.27762386885148493,0.5737442548026719,0.5902601468057805,0.2716598433673972,0.28880799648757544,0.9107899063752221,0.4569976948747187,0.2314656858801107,0.11877959855068596,0.8793091476402942,0.8322032388930863,0.16710556066022184,0.6642613550276245,0.9997348662681785,3.493859329666599,15.24676826511079,2.8669951951716524,403.2400388819695,0.188,0.37,0.006833333333333334,1.7790121066019953,0.18989785714966553,1.7707611988015193,0.9740820734341252
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY2p04_sigC0p849,"Beta(1,1)",10.0,2.5,2.0370767292768135,0.8487819705320057,0.43492227221433366,0.09898656997304953,0.277644923144263,0.5737610759064394,0.5902601468057805,0.2716598433673972,0.28880799648757544,0.9107899063752221,0.4569976948747187,0.2314656858801107,0.11877959855068596,0.8793091476402942,0.8322032388930863,0.16710556066022184,0.6642613550276245,0.9997348662681785,3.493613346217229,15.24676826511079,2.8669951951716524,403.2400388819695,0.188,0.37,0.006833333333333334,1.7790140977240092,0.189915321004343,1.7707613265542985,0.9740820734341252
AR1_SampledZ_Beta1_1_muSD5_HC5p0_sigY2p04_sigC0p849,"Beta(1,1)",5.0,5.0,2.0370767292768135,0.8487819705320057,0.4413216328965423,0.10452460178960617,0.2614857508653719,0.5843269947555276,0.5960533284436041,0.27235558083902706,0.28505019901127865,0.9119317379298639,0.42945729588534604,0.19133698720113512,0.14443636536574245,0.8198827070768478,0.8320861159826602,0.16534654139898822,0.6650589599494284,0.9978342971846031,2.5471938158718697,14.322050154918676,1.7039896221185489,270.7656354188286,0.1815,0.365,0.007666666666666667,1.7793144979008757,0.198465051104535,1.7701240569958019,0.9762419006479481
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY2p04_sigC0p849,"Beta(1,1)",10.0,5.0,2.0370767292768135,0.8487819705320057,0.4413416114323979,0.10452268536393464,0.2615076506616597,0.5843454164661404,0.5960533284436041,0.27235558083902706,0.28505019901127865,0.9119317379298639,0.42945729588534604,0.19133698720113512,0.14443636536574245,0.8198827070768478,0.8320861159826602,0.16534654139898822,0.6650589599494284,0.9978342971846031,2.5470461493385583,14.322050154918676,1.7039896221185489,270.7656354188286,0.1815,0.365,0.007666666666666667,1.7793165431898224,0.1984821357742772,1.770124197605231,0.9762419006479481
AR1_SampledZ_Beta1_1_muSD5_HC1p0_sigY1p36_sigC0p849,"Beta(1,1)",5.0,1.0,1.3580511528512091,0.8487819705320057,0.49334176195318064,0.03336240746055591,0.42706737262088273,0.5577359760051548,0.9575271163454767,0.03544279269725725,0.8654950118440358,1.030383365922609,0.4887947204230736,0.06385431651382921,0.3700416007454179,0.6130560523186197,0.6659953321892135,0.0005667159078309411,0.664793832384342,0.6667189704344677,1.0047089835539993,1.082021774216789,1.0158249616172486,1.3656835671337049,0.2125,0.372,0.008,1.8044103221423995,0.2180340796678276,1.7931263893137743,0.91792656587473
AR1_SampledZ_Beta1_1_muSD10_HC1p0_sigY1p36_sigC0p849,"Beta(1,1)",10.0,1.0,1.3580511528512091,0.8487819705320057,0.49335818064500697,0.03336300465431435,0.42708269214247,0.5577524674716208,0.9575271163454767,0.03544279269725725,0.8654950118440358,1.030383365922609,0.4887947204230736,0.06385431651382921,0.3700416007454179,0.6130560523186197,0.6659953321892135,0.0005667159078309411,0.664793832384342,0.6667189704344677,1.0047085591885938,1.082021774216789,1.0158249616172486,1.3656835671337049,0.2125,0.372,0.008,1.804411520191473,0.21804323603373077,1.7931264817160477,0.91792656587473
AR1_SampledZ_Beta1_1_muSD5_HC2p5_sigY1p7_sigC0p849,"Beta(1,1)",5.0,2.5,1.6975639410640113,0.8487819705320057,0.5105814497732745,0.0343744147477145,0.44029552251783227,0.5746229885838794,0.8989213236902497,0.03536670316325556,0.848486541483355,0.9754378227394547,0.37179799023222554,0.08492767194964036,0.21146909528415764,0.5612848391677122,0.6662349996349429,0.0003946829092080174,0.6659333444076003,0.6668881658636803,0.9992916189998182,1.0339190795755235,1.12109012614013,1.6032424561748833,0.185,0.349,0.006833333333333334,1.8204143416533052,0.2529708477836023,1.8047017957623097,0.9481641468682506
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY1p7_sigC0p849,"Beta(1,1)",10.0,2.5,1.6975639410640113,0.8487819705320057,0.5105976054755692,0.03437492918701267,0.4403108689458239,0.5746409801737684,0.8989213236902497,0.03536670316325556,0.848486541483355,0.9754378227394547,0.37179799023222554,0.08492767194964036,0.21146909528415764,0.5612848391677122,0.6662349996349429,0.0003946829092080174,0.6659333444076003,0.6668881658636803,0.9992916199213505,1.0339190795755235,1.12109012614013,1.6032424561748833,0.185,0.349,0.006833333333333334,1.8204160236869025,0.25298110875635443,1.8047020546577017,0.9481641468682506
